time,phase,temperature,battery,signal_strength,cpu_load
372,normal,26.583551077329176,84.79060450115972,91.49656485866339,37.30035316674197
373,normal,25.161981945574084,84.19210736655724,92.65121766536339,41.43881206457758
374,normal,26.117851302616504,82.14555449059836,91.61726646995251,35.8439994868062
375,normal,25.50032189608514,87.39542565265248,95.16606241647854,35.6286982607385
376,normal,25.328850465542487,81.88510896237209,91.13564501991107,47.290799175884956
377,normal,25.57643762054417,86.16760752815433,91.14765273537901,40.44663894915649
378,normal,26.79960905920519,83.91797091110972,93.2645431704385,34.25976629292201
379,normal,27.07411415858293,84.85069906846032,94.40630951380008,39.625021134550636
380,normal,25.48777960746763,83.30089348704195,87.75797239137495,35.63524330119657
381,normal,26.69276582048901,83.81901166265195,92.92827555799009,35.20046868903475
382,normal,23.040915500850943,81.78713004717952,92.08598911579844,43.66698177085835
383,normal,23.82739717651647,83.01999675697955,94.57051110466256,43.41984933570231
384,normal,23.567357646422764,85.20576522856207,90.61211967541269,35.75152272934251
385,normal,26.100060575040512,84.0867997601456,90.96730857959716,40.852029542645234
386,normal,24.05199619698296,85.2167288262324,89.97717243395506,40.51174513649708
387,normal,28.41385487689781,83.52747098750568,90.71399796305998,41.23740941039398
388,normal,24.159638204794124,82.92888469099091,92.49090414253536,31.87336552384568
389,normal,26.9838752545614,86.4972122029578,88.90945202768812,43.634662007677136
390,normal,27.026519664915327,81.11506709570051,91.85970263757784,41.912914256169124
391,normal,22.92206855651623,92.6761197133834,91.67313042570625,43.3224122350325
392,normal,23.327763355379943,85.48940675467468,89.95257544450547,39.70103029031112
393,normal,21.217432367781758,80.834488793971,90.49577529921557,38.03398830333747
394,normal,22.7534919954839,84.89047726156538,94.18676415062328,45.9131271380678
395,normal,26.498971972395438,83.86338413264045,89.07252387097579,42.54460141350597
396,normal,28.24834552980591,84.44012575684712,94.00489347693149,39.4595303653433
397,normal,26.51584728863803,87.11674947292836,90.41892734010351,33.237080217601815
398,normal,23.81877574584428,84.96913481763035,95.01090119700997,44.00839804671461
399,normal,25.107242242847956,90.60623712440045,91.11802863844065,58.6337382756603
400,fault,42.17840631266737,51.74193928891391,73.40052291910862,32.2366017342346
401,fault,38.61482531879304,64.01987586392376,73.67158908636759,71.86864740197622
402,fault,39.64645224766359,58.0904955249427,62.37249740557469,100.0771285464707
403,fault,43.774153167197824,60.813968480899874,77.89586121627256,86.14094614614116
404,fault,53.62647119753649,59.264705693812736,68.19161152992692,40.99607266885384
405,fault,52.402851312099685,66.67052254850127,84.35689930220782,74.5468268857875
406,fault,45.329560859117606,48.020793781396335,68.161027209809,82.8990884435279
407,fault,50.30304012836128,66.70514432803422,67.1831965518373,62.366665167946046
408,fault,46.74343068768715,70.50959004866019,59.67833855439017,54.11002410827957
409,fault,43.73852946082692,51.81594964890856,54.506018938822805,84.36544022133164
410,fault,48.55509617514564,45.23798055084267,70.74632938920894,66.0718518179719
411,fault,50.981075906331064,45.29518063202038,72.17585815205688,64.26716026758436
412,fault,48.282856853665315,53.543064136840634,55.84529762358296,68.08266157573561
413,fault,43.46879341356781,64.44146201762413,81.46621837037223,91.42715785791816
414,fault,42.1257808926044,61.94181907966305,62.05307273137219,75.85387612546828
415,fault,40.33089111581839,47.875976916211414,68.46112713851183,95.47927898198955
416,fault,48.957144684583504,39.43545169905027,48.3443670452851,79.69312454134995
417,fault,48.818542978254385,70.02295085699731,55.38148692671116,68.36501761044609
418,fault,45.5118226388522,76.44362627424165,64.71468473008996,72.21935868004938
419,fault,47.396030772170455,53.08048051747412,69.66642423473337,82.68712107771994
420,fault,46.0292477305463,57.48272834879374,71.7006685024837,69.88350572147976
421,fault,44.761071336002296,55.98267864891146,64.46862014537628,93.78456580932928
422,fault,44.03132009910337,60.416275883745996,70.97777711696713,64.44780700775995
423,fault,41.63740189605238,60.907627358863856,71.05476972616641,53.263561806718286
424,fault,44.28398379017277,71.74212316289561,78.10269049036556,63.96555084825445
425,fault,45.609416326455055,66.37202267986453,65.2694804855218,89.75305284746086
426,fault,33.30615180907137,74.1970317871411,74.47491470611334,89.84102638120036
427,fault,48.68203552408753,51.51633675084946,70.91458619124795,108.2348525972628
428,fault,43.835709559430725,64.78356001731746,59.398881866357385,83.05357430250527
429,fault,52.03020684035675,51.90556507131598,73.94919169138963,75.4295620442
430,fault,53.212716115802465,55.03513278048694,62.40792254195682,88.91105632800836
431,fault,38.80024865667081,57.7020418795531,80.5523006873831,96.54767096034584
432,fault,39.7150559263721,57.49205355328056,75.32288084071443,94.43975695456751
433,fault,48.0830343213892,33.77943418206091,56.51805627486536,88.56175741789131
434,fault,38.47393694457345,52.42902235247629,74.87038515083208,88.06279306623183
435,fault,48.553788410761925,66.735972320027,73.61674427582095,74.02576593384742
436,fault,41.268225234595164,55.8339690254882,76.23685454936268,56.363854174900055
437,fault,49.419832063691615,49.126150324489366,81.63497026382439,68.31725114859867
438,fault,48.67556879928617,55.565736726888574,74.65687335840889,73.85179938992836
439,fault,40.37415518264638,62.272362065721666,71.67410026814919,99.21853178099771
440,fault,48.1156107559813,49.15584799279543,69.80116467804393,86.79969616104789
441,fault,45.12010433492124,59.40234746206897,58.873487842108986,63.119134785155254
442,fault,43.87814769568773,63.20250320131261,72.04180411148823,82.59940280614461
443,fault,57.57084454576314,48.14543140104934,85.32890915469167,92.81025541163008
444,fault,53.56355298623481,58.354471957098404,62.28037527621519,45.71596802416962
445,fault,38.41645363413604,64.4349386137715,69.42877396572204,54.78740481031868
446,fault,42.27721750957138,59.05556110832637,65.52460860856222,82.16919524236897
447,fault,44.132021071303846,58.09320816162007,69.32610434335763,103.78770640515833
448,fault,43.43603536796441,32.78043264222262,66.02212683207348,90.13695895794974
449,fault,39.75502516542066,69.22138996080349,71.02077505445203,55.88782253909757
450,fault,48.02933017885679,62.92465004964769,74.72489861455611,61.2793906558674
451,fault,55.009289087456054,61.12541989836784,68.2737642229066,95.69755517273147
452,fault,38.6466533798558,58.77728159889161,64.14846463038393,74.51606985259754
453,fault,38.34079906860116,69.99540727921516,88.37646544835447,70.82851908398688
454,fault,50.462414495840896,51.98189218612311,64.05371165347992,86.54337165006409
455,fault,44.047959067345595,51.23966472542813,86.09901033089467,100.6629452562124
456,fault,47.829468474107124,46.51488309123148,67.66132144341648,80.73797101588744
457,fault,47.95885009172869,70.83111102225378,81.85302627506564,63.15245804848273
458,fault,45.23000564692477,42.51410929211417,57.608608679166466,76.49544198535598
459,fault,43.025107017811806,51.8735356993855,58.43017918653979,91.20559957026276
460,fault,38.20277324834649,70.27913177334479,60.09002262269242,78.4742754225841
461,fault,42.48407204877987,55.43428338180353,84.6186458108236,80.96518043531863
462,fault,37.325840974110974,56.064733459244025,67.7204854535238,53.558621504488585
463,fault,48.29117792378016,50.49356310623381,76.05177342896509,91.81845791701753
464,fault,45.676553405318046,57.56067182593175,71.45521133594734,98.42235773948138
465,fault,55.15583635849267,59.89682790061533,60.15327897756103,68.99834041449421
466,fault,47.01813901567815,71.38670453217485,64.68484718819343,85.7382003181614
467,fault,54.34163317620512,73.72112278421977,65.52390490880326,72.47416664134246
468,fault,52.176038470847786,77.05032191772492,63.4280889744824,94.44821348343716
469,fault,48.33585000865943,75.66508536364562,78.18801993008422,68.71751857539604
470,fault,47.755275183013396,62.22909978971402,66.25947123262142,77.75818618727853
471,fault,48.66187451628649,64.92692738847875,65.37965100636167,87.38433155594342
472,fault,41.31661493438949,61.05261148141629,67.70376734750656,67.33776208944016
473,fault,44.47569565121192,53.642279146450086,78.13594756222989,80.71814765821749
474,fault,45.64149543592305,69.98165600243986,87.33648828175343,88.43851672564159
475,fault,34.9759526665844,68.53130568270834,68.6251082443694,71.82750848658333
476,fault,43.785147732499055,52.701775114440544,72.27454824932718,54.74122734119823
477,fault,46.381049845348706,45.5513909067185,68.795566515031,86.3763078315245
478,fault,54.35072968254461,65.59860947617817,85.09850185907712,88.96502893032324
479,fault,41.461271094701246,51.71605001853263,69.47119584154332,89.37300111762595
480,fault,41.51276113670177,59.77653438687431,65.88210543381581,68.80281589324832
481,fault,42.09158799558787,69.71397985623474,70.8684753988116,91.13739354363173
482,fault,47.09192782332512,50.54601062128588,78.1700145618492,92.79189821900039
483,fault,44.894701096938086,71.33143523469876,60.43931067651242,79.0212893333425
484,fault,43.392359643574,60.059011992028715,74.99272622652,65.31644395261473
485,fault,39.65906489477043,51.53285265173471,57.28006484791038,62.479400327259974
486,fault,48.43158365377198,70.67931684580986,72.89554763492127,78.75861504943374
487,fault,49.75950635355468,54.50865170231995,57.14558496737047,67.93284580211179
488,fault,46.626881337275265,66.60664364861606,68.52999532472417,72.7578392471965
489,fault,43.820039912751966,61.24757101364538,51.21700827613991,76.59463840138005
490,fault,33.848916763401924,61.353886052180144,67.41326958769652,91.44267749306162
491,fault,44.06844543408767,63.38991692072048,65.17086564398554,59.15024108943663
492,fault,55.077838613656894,54.364981317771985,61.51157681985212,80.3233150229476
493,fault,47.860553348363595,54.44832261038541,73.05778464234176,70.94991228006968
494,fault,45.401586950340615,59.03087272532096,77.29343229792785,78.68573818586347
495,fault,48.262611675409616,58.19152970665675,74.07377712355874,64.37233155711563
496,fault,52.20838361778424,57.82445681197818,76.77215587112934,76.46327674372118
497,fault,49.32737811361568,57.51589366251995,71.86461507337299,67.78330862030892
498,fault,50.72829252530434,83.84976069306256,65.93835334259666,81.50193269151625
499,fault,44.327584045789166,57.592453214896906,54.65516696991156,67.05101486165326
